"Title","UKProdTO: 10.5 - Manufacture of dairy products EXPORT (£m)","UKProdTO: 10.5 - Manufacture of dairy products HOME (£m)","UKProdTO: 31 - Manufacture of Furniture TOTAL (£m)","UKProdTO: 10.4 - Manufacture of vegetable and animal oils and fats EXPORT (£m)","UKProdTO: 10.7 - Manufacture of bakery and farinaceous products HOME (£m)","UKProdTO: 32 - Other manufactured goods TOTAL (£m)","UKProdTO: 10.7 - Manufacture of bakery and farinaceous products TOTAL (£m)","UKProdTO: 10.9 - Manufacture of prepared animal feeds EXPORT (£m)","UKProdTO: 10.5 - Manufacture of dairy products TOTAL (£m)","UKProdTO: 32 - Other manufactured goods EXPORT (£m)","UKProdTO: 10.7 - Manufacture of bakery and farinaceous products EXPORT (£m)","UKProdTO: 32 - Other manufactured goods HOME (£m)","UKProdTO: 10.4 - Manufacture of vegetable and animal oils and fats TOTAL (£m)","UKProdTO: 10.8 - Manufacture of other food products TOTAL (£m)","UKProdTO: 10.8 - Manufacture of other food products EXPORT (£m)","UKProdTO: 10.9 - Manufacture of prepared animal feeds HOME (£m)","UKProdTO: 10.8 - Manufacture of other food products HOME (£m)","UKProdTO: 10.9 - Manufacture of prepared animal feeds TOTAL (£m)","UKProdTO: 11.07 - Mfr soft drinks: prodn mineral/other bottled water EXPORT (£m)","UKProdTO: 27 - Manufacture of Electrical Equipment HOME (£m)","UKProdTO: 11.07 - Manuf soft drinks: prodn mineral/other bottled water HOME (£m)","UKProdTO: 27 - Manufacture of Electrical Equipment EXPORT (£m)","UKProdTO: 11.07 - Mfr soft drinks: prodn mineral/other bottled water TOTAL (£m)","GBServTO: 68.3 - Real estate activities on a fee or contract basis TOTAL (£m)","GBServTO: 69.1 - Legal activities TOTAL (£m)","GBServTO: 63 - Information services TOTAL (£m)","GBServTO: 71 - Architcture/engineerng serv; technical testng/analysis TOTAL (£m)","UKProdTO: 30OTHER - Manufacture of other transport equipment TOTAL (£m)","GBServTO: 73 - Advertising & market research services TOTAL (£m)","GBServTO: 80 - Security & investigation services TOTAL (£m)","GBServTO: 69.2 - Accountng bookkeepng auditing activ: tax consultancy TOTAL (£m)","UKProdTO: 30OTHER - Manufacture of other transport equipment EXPORT (£m)","GBServTO: 70.2 - Management consulting services TOTAL (£m)","UKProdTO: 30OTHER - Manufacture of other transport equipment HOME (£m)","GBServTO: 74 - Other professional, scientific and technical services TOTAL (£m","UKProdTO: 31 - Manufacture of Furniture EXPORT (£m)","GBServTO: 78 - Employment services TOTAL (£m)","UKProdTO: 31 - Manufacture of Furniture HOME (£m)","GBServTO: 81.2 - Cleaning activities TOTAL (£m)","GBServTO: 82 - Office admin, office support & other business support TOTAL (£m","GBServTO: 79 - Travel agency, tour operator/oth reservation services TOTAL (£m","UKManufTO: 10-33 - UK Manufacturing TOTAL (£m)","GBServTO: 45-96 - GB Services TOTAL (£m)","UKProdTO: 10.1 - Processing/preserving meat, prodn of meat products EXPORT (£m","UKProdTO: 10.1 - Processing/preserving of meat, prodn of meat products HOME (£","UKProdTO: 07-08 - Other mining & quarrying TOTAL (£m)","UKProdTO: 10.1 - Processing/preserving meat, prodn of meat products TOTAL (£m)","UKProdTO: 10.2-3 - Prcessin/preserv fish crustacean mollusc fruit veg TOTAL (£m)","UKProdTO: 10.2-3 - Process/preserv fish crustacean mollusc fruit veg EXPORT (£m)","UKProdTO: 10.2-3 - Prcessng/preserv fish crustacean mollusc fruit veg HOME (£m)","UKProdTO: 18 - Printing & reproduction of recorded media HOME (£m)","UKProdTO: 20.4 - Manuf soap/detergents, cleaning/polishing, perfume TOTAL (£m)","UKProdTO: 18 - Printing & reproduction of recorded media TOTAL (£m)","UKProdTO: 20.5 - Manufacture of other chemical products EXPORT (£m)","UKProdTO: 18 - Printing & reproduction of recorded media EXPORT (£m)","UKProdTO: 20A - Manuf industrial gases, inorganics & fertilisers EXPORT (£m)","UKProdTO: 33.15 - Repair & maintenance of ships and boats TOTAL (£m)","UKProdTO: 20.3 - Mfr paint varnish & similar, printing ink & mastics EXPORT (£","UKProdTO: 20A - Manuf industrial gases, inorganics & fertilisers HOME (£m)","UKProdTO: 33.16 - Repair & maintenance of aircraft & spacecraft EXPORT (£m)","UKProdTO: 20.5 - Manufacture of other chemical products HOME (£m)","UKProdTO: 33.15 - Repair & maintenance of ships and boats EXPORT (£m)","UKProdTO: 20.5 - Manufacture of other chemical products TOTAL (£m)","UKProdTO: 33.15 - Repair & maintenance of ships and boats HOME (£m)","UKProdTO: 20.4 - Manuf soap/detergents, cleaning/polishing, perfume EXPORT (£m","UKProdTO: 20.4 - Manuf of soap/detergents, cleaning/polishing, perfume HOME (£","UKProdTO: 20.3 - Manuf paint varnish & similar, printing ink & mastics HOME (£","UKProdTO: 20A - Manuf industrial gases, inorganics & fertilisers TOTAL (£m)","UKProdTO: 33.16 - Repair & maintenance of aircraft & spacecraft HOME (£m)","UKProdTO: 20.3 - Mfr paint varnish & similar, printing ink & mastics TOTAL (£m","UKProdTO: 20C - Manufacture of dyestuffs, agro-chemicals EXPORT (£m)","UKProdTO: 20C - Manufacture of dyestuffs, agro-chemicals TOTAL (£m)","GBServTO: 85.32-60 - Techncal/vocational/secndry/higher/oth education TOTAL (£m)","UKProdTO: 20B - Manufacture of petrochemicals EXPORT (£m)","GBServTO: 53 - Postal and courier services TOTAL (£m)","UKProdTO: 20C - Manufacture of dyestuffs, agro-chemicals HOME (£m)","UKProdTO: 20B - Manufacture of petrochemicals HOME (£m)","UKProdTO: 20B - Manufacture of petrochemicals TOTAL (£m)","UKProdTO: 21 - Manuf of Basic Pharmaceutical Products & Preparations HOME (£m)","UKProdTO: 21 - Manuf of Basic Pharmaceutical Products & Preparations TOTAL (£m)","UKProdTO: 21 - Manuf of Basic Pharmaceutical Products & Preparations EXPORT (£m)","UKProdTO: 22 - Manufacture of Rubber and Plastic Products TOTAL (£m)","UKProdTO: 22 - Manufacture of Rubber and Plastic Products EXPORT (£m)","UKProdTO: 22 - Manufacture of Rubber and Plastic Products HOME (£m)","UKProdTO: 13 - Manufacture of textiles EXPORT (£m)","UKProdTO: 14 - Manufacture of wearing apparel HOME (£m)","UKProdTO: 14 - Manufacture of wearing apparel TOTAL (£m)","UKProdTO: 13 - Manufacture of textiles HOME (£m)","GBServTO: 77 - Rental & leasing services TOTAL (£m)","UKProdTO: 13 - Manufacture of textiles TOTAL (£m)","UKProdTO: 14 - Manufacture of wearing apparel EXPORT (£m)","UKProdTO: 15 - Manufacture of Leather and related products TOTAL (£m)","UKProdTO: 29 - Manuf of Motor vehicles, trailers & semi trailers EXPORT (£m)","UKProdTO: 29 - Manufacture of Motor vehicles, trailers & semi trailers HOME (£","UKProdTO: 15 - Manufacture of Leather and related products EXPORT (£m)","UKProdTO: 15 - Manufacture of Leather and related products HOME (£m)","UKProdTO: 29 - Manuf of Motor vehicles, trailers & semi trailers TOTAL (£m)","UKProdTO: 16 - Mfr Wood/cork prods excl. frniture; articles of straw EXPORT (£m)","UKProdTO: 27 - Manufacture of Electrical Equipment TOTAL (£m)","UKProdTO: 16 - Mfr Wood/cork prods excl. furniture; articles of straw HOME (£m)","GBServTO: 75 - Veterinary activities TOTAL (£m)","GBServTO: 72 - Scientific research & development services TOTAL (£m)","UKProdTO: 16 - Mfr Wood/cork prods excl. furniture; articles of straw TOTAL (£m)","UKProdTO: 17 - Manufacture of Paper & paper products TOTAL (£m)","UKProdTO: 17 - Manufacture of Paper & paper products EXPORT (£m)","UKProdTO: 17 - Manufacture of Paper & paper products HOME (£m)","UKProdTO: 33OTHER - Other repair; installation & maintenance TOTAL (£m)","UKProdTO: 25.4 - Manufacture of weapons and ammunition HOME (£m)","UKProdTO: 25.4 - Manufacture of weapons and ammunition TOTAL (£m)","UKProdTO: 30.1 - Building of ships and boats EXPORT (£m)","UKProdTO: 37 - Sewerage services; sewage sludge TOTAL (£m)","UKProdTO: 25.4 - Manufacture of weapons and ammunition EXPORT (£m)","UKProdTO: 30.1 - Building of ships and boats HOME (£m)","UKProdTO: 30.1 - Building of ships and boats TOTAL (£m)","UKProdTO: 28 - Manufacture of machinery and equipment n.e.c. EXPORT (£m)","UKProdTO: 28 - Manufacture of machinery and equipment n.e.c. HOME (£m)","UKProdTO: 28 - Manufacture of machinery and equipment n.e.c. TOTAL (£m)","GBServTO: 86 - Human health services TOTAL (£m)","UKProdTO: 23.5-6 - Mfr cment/lime/plast; articles cncret/cement/plast HOME (£m)","UKProdTO: 23.5-6 - Mfr cment/lime/plast; articles cncret/cement/plast TOTAL (£m)","UKProdTO: 33.16 - Repair & maintenance of aircraft & spacecraft TOTAL (£m)","UKProdTO: 23.5-6 - Mfr cment/lime/plast; articles cncret/cment/plast EXPORT (£m)","UKProdTO: 23OTHER - Manuf glass clay porcelain ceramic stone prods EXPORT (£m)","UKProdTO: 33OTHER - Other repair; installation & maintenance EXPORT (£m)","UKProdTO: 23OTHER - Manuf glass clay porcelain ceramic stone prods HOME (£m)","UKProdTO: 38-39 - Waste cllectn/disposal, Remediation, oth waste mgmt TOTAL (£","GBServTO: 90 - Creative, arts and entertainment services TOTAL (£m)","GBServTO: 91 - Library, archive, museum and other cultural services TOTAL (£m)","GBServTO: 95 - Repair servs of computers/personal & household goods TOTAL (£m)","UKProdTO: 23OTHER - Manuf glass clay porcelain ceramic stone prods TOTAL (£m)","UKProdTO: 24.4-5 - Manufacture of other basic metals and casting EXPORT (£m)","UKProdTO: 24.4-5 - Manufacture of other basic metals and casting HOME (£m)","UKProdTO: 26 - Manuf of Computer, Electronic and Optical Products TOTAL (£m)","UKProdTO: 24.4-5 - Manufacture of other basic metals and casting TOTAL (£m)","UKProdTO: 33OTHER - Other repair; installation & maintenance HOME (£m)","GBServTO: 46 - Wholesale trade serv, except mtr vehicles/motorcycles TOTAL (£m","GBServTO: 52 - Warehousing and support services for transportation TOTAL (£m)","UKProdTO: 11.01-06+12 - Manufacture of alcoholic beverages and tobacco HOME (£m)","GBServTO: 56 - Food & beverage serving services TOTAL (£m)","GBServTO: 55 - Accommodation services TOTAL (£m)","UKProdTO: 10.6 - Manuf grain mill products, starches & starch products HOME (£","GBServTO: 49.3-5 - Land trnsprt/trnsprt via pipeline excl. rail trans TOTAL (£m)","UKProdTO: 10.4 - Manufacture of vegetable and animal oils and fats HOME (£m)","GBServTO: 58 - Publishing services TOTAL (£m)","GBServTO: 59 - Motion pic, vid/tv prod; sound recrdin/music publshing TOTAL (£","UKProdTO: 11.01-06+12 - Manuf of alcoholic beverages and tobacco EXPORT (£m)","UKProdTO: 11.01-06+12 - Manuf of alcoholic beverages and tobacco TOTAL (£m)","GBServTO: 60 - Programming & broadcasting services TOTAL (£m)","UKProdTO: 10.6 - Manuf grain mill prods, starches & starch products EXPORT (£m","GBServTO: 61 - Telecommunications services TOTAL (£m)","UKProdTO: 10.6 - Manuf grain mill prods, starches & starch products TOTAL (£m)","GBServTO: 62 - Computer programming, consultancy & related services TOTAL (£m)","UKProdTO: 25OTHER - Mfr fabricatd metal prods excl. weapons/ammuntion HOME (£m)","UKProdTO: 25OTHER - Mfr fabricatd metal prods excl. weapons/ammuntion TOTAL (£m)","GBServTO: 93 - Sporting services and amusement & recreation services TOTAL (£m)","UKProdTO: 25OTHER - Mfr fabricatd metal prods excl. weapns/ammuntion EXPORT (£m)","UKProdTO: 26 - Manuf of Computer, Electronic and Optical Products EXPORT (£m)","GBServTO: 96.01-03 - Other personal serv excl. phys wellbeing/other TOTAL (£m)","UKProdTO: 30.3 - Manuf of Air & spacecraft and related machinery EXPORT (£m)","UKProdTO: 30.3 - Manufacture of Air & spacecraft and related machinery HOME (£m)","UKProdTO: 26 - Manuf of Computer, Electronic and Optical Products HOME (£m)","UKProdTO: 30.3 - Manuf of Air & spacecraft and related machinery TOTAL (£m)","GBServTO: 45 - Wholesale/retail trade; repair mtr vehicles/mtorcycles TOTAL (£m)"
"2010 DEC","66.8","680.8","560.5","0.0","919.6","677.1","960.7","32.2","747.6","173.3","41.1","503.8","0.0","1492.9","121.2","555.9","1371.7","588.1","5.1","671.7","295.7","458.2","300.8","1212.6","2208.9","721.1","3538.8","196.0","2160.6","611.1","1593.1","54.5","2601.3","141.5","1179.2","28.7","2595.2","531.8","600.6","2985.1","1306.5","37542.9","141925.8","89.2","1465.5","263.8","1554.7","843.8","83.6","760.2","899.9","331.2","965.8","198.0","65.9","156.4","38.3","65.0","220.5","196.9","175.6","3.5","373.6","34.8","75.7","255.5","139.9","376.9","117.2","204.9","86.8","139.7","2908.8","1118.1","0.0","52.9","758.0","1876.1","627.9","1166.9","539.0","1370.4","333.5","1036.9","106.7","242.5","277.5","276.9","1636.1","383.6","35.0","76.0","1936.3","1898.9","37.1","38.9","3835.2","17.7","1129.9","397.3","161.4","1316.4","415.0","870.9","134.8","736.1","857.9","267.5","304.5","88.0","144.5","37.0","395.0","483.0","1544.8","1347.0","2891.8","1619.9","283.4","304.8","314.1","21.4","95.3","181.0","360.8","1245.8","660.8","90.8","228.3","456.1","244.7","530.3","1889.4","775.0","676.9","70249.5","3432.5","2367.0","4619.7","1347.8","0.0","2843.6","0.0","1616.4","1365.2","270.2","2637.2","845.3","0.0","5698.0","0.0","6817.8","1686.2","2090.7","1539.5","404.5","943.8","494.8","1198.0","1586.3","945.6","2784.3","9119.1"
"2011 JAN","64.0","551.8","560.4","0.0","721.6","647.1","760.1","37.8","615.8","231.5","38.5","415.6","0.0","1298.7","142.4","537.2","1156.3","575.0","9.7","626.1","224.5","417.4","234.2","1029.5","1893.6","756.4","3084.0","153.7","1856.0","557.2","1894.6","37.8","2352.4","115.9","1164.9","30.9","2644.8","529.5","587.2","2722.4","1402.6","34020.0","128819.7","92.0","1054.3","300.1","1146.3","698.0","64.6","633.4","794.3","306.6","847.8","303.0","53.5","140.2","26.4","75.7","290.8","117.3","195.3","3.0","498.3","23.4","87.6","219.0","216.8","431.0","109.6","292.5","121.0","164.2","3132.3","1354.2","0.0","43.2","858.3","2212.5","516.2","1458.6","942.4","1665.1","435.5","1229.6","123.4","190.2","222.2","286.1","1678.0","409.5","32.0","72.8","1884.4","2112.6","36.0","36.8","3997.0","15.3","1043.5","490.4","185.7","1296.9","505.7","839.9","129.8","710.1","627.5","126.0","152.0","58.6","204.7","26.0","208.3","266.9","1399.5","1318.5","2718.0","1742.4","465.8","482.0","226.9","16.2","119.5","113.0","383.6","1434.0","646.1","88.0","262.3","503.1","257.9","447.2","1579.4","705.1","514.5","62649.1","3386.7","1266.4","3805.6","1147.9","0.0","2603.6","0.0","1423.5","1023.0","272.3","1538.7","835.0","0.0","5367.0","0.0","4530.0","1787.6","2175.4","1220.6","387.8","818.9","462.4","775.0","587.1","760.5","1362.1","9388.0"
"2011 FEB","48.6","566.7","559.3","0.0","732.7","691.8","773.1","36.4","615.3","236.4","40.4","455.4","0.0","1357.6","137.4","513.9","1220.2","550.3","13.0","626.1","234.7","407.5","247.7","1038.3","1930.9","641.2","3246.4","173.6","2057.5","533.4","1790.9","46.5","2470.8","127.1","1156.2","32.6","2684.3","526.7","571.3","2487.6","1499.9","35499.8","127393.9","87.1","1036.9","301.7","1124.0","703.3","62.3","641.0","788.9","292.5","844.9","286.5","56.0","153.9","37.2","65.4","319.7","165.7","196.2","4.2","482.7","33.0","83.2","209.3","263.7","473.6","116.1","329.1","122.0","169.4","2953.1","1419.2","0.0","47.4","886.7","2305.9","489.4","1238.9","749.5","1704.2","418.8","1285.4","118.7","176.0","206.5","323.3","1699.1","442.0","30.5","77.3","1939.7","2381.1","44.6","32.7","4320.8","18.3","1033.6","532.7","183.4","1314.7","551.0","821.5","129.0","692.5","698.9","147.8","186.6","52.8","198.4","38.8","221.0","273.8","1485.1","1404.7","2889.8","1884.2","558.3","574.2","281.8","15.9","117.2","105.1","406.4","1321.7","597.7","94.4","269.6","523.6","261.1","475.3","1618.7","736.4","593.8","60976.8","3413.4","1614.2","3876.9","1246.8","0.0","2654.1","0.0","1456.5","1107.2","266.7","1880.9","896.8","0.0","5424.6","0.0","4921.8","1826.7","2228.5","1121.9","401.8","828.6","456.6","887.7","591.8","790.1","1479.5","8735.6"
"2011 MAR","60.9","647.0","677.6","0.0","838.7","872.0","882.9","36.5","707.9","325.6","44.2","546.4","0.0","1684.3","155.0","606.5","1529.3","643.0","14.9","759.4","303.5","482.7","318.4","1369.5","2427.6","751.3","3935.3","212.6","2462.4","617.1","2113.0","51.8","2957.3","160.8","1408.1","41.4","3090.5","636.2","629.8","2833.8","1613.5","42698.3","156309.8","117.5","1179.9","394.5","1297.4","830.4","54.8","775.6","989.0","362.5","1065.2","304.9","76.2","140.5","37.7","80.8","384.8","248.0","222.4","4.8","527.3","32.9","96.8","265.7","306.7","525.3","150.9","387.5","145.7","203.7","2969.5","1399.8","0.0","58.0","1195.8","2595.6","602.1","1473.8","871.7","1973.2","471.9","1501.3","160.5","218.5","270.1","362.0","1899.9","522.5","51.6","88.9","2185.3","3109.7","53.8","35.1","5295.0","29.1","1242.1","641.1","202.2","1531.8","670.2","952.1","147.4","804.7","907.2","245.2","283.4","99.0","233.5","38.2","268.9","367.9","1747.4","1706.8","3454.2","2008.5","671.9","694.7","398.9","22.8","140.3","161.9","503.9","1703.1","751.1","110.1","314.1","644.2","286.3","461.6","2002.8","747.9","745.3","73692.8","3912.3","2076.4","4343.9","1436.6","0.0","3128.2","0.0","1817.2","1413.6","349.6","2426.0","849.2","0.0","5700.9","0.0","6293.3","2172.7","2681.4","1267.6","508.7","1014.7","496.5","1004.4","766.1","988.1","1770.5","15961.3"
"2011 APR","73.4","632.5","598.8","0.0","779.2","722.2","815.5","36.2","705.9","257.5","36.3","464.7","0.0","1420.8","119.2","534.9","1301.6","571.1","14.5","587.0","330.2","364.8","344.7","1204.8","2301.6","739.9","3411.0","175.7","2188.1","559.8","1565.0","44.4","2498.4","131.3","1195.5","29.3","2758.5","569.5","587.2","2430.7","1705.3","36658.0","134380.7","100.7","1150.4","303.9","1251.1","815.5","47.9","767.6","837.4","368.4","895.6","262.2","58.2","126.2","36.3","69.9","317.5","114.4","217.7","3.9","479.9","32.4","92.2","276.2","254.8","443.7","133.7","324.7","124.5","188.7","2813.7","1175.9","0.0","64.2","1613.4","2789.3","559.5","1247.8","688.3","1674.0","417.8","1256.2","145.5","195.8","231.4","313.4","1726.0","458.9","35.6","82.2","2005.0","1816.1","46.8","35.4","3821.1","48.6","951.8","550.1","189.6","1296.7","598.7","825.7","132.0","693.7","755.6","126.8","161.0","59.5","206.4","34.2","300.2","359.7","1426.4","1453.0","2879.4","1844.8","562.1","580.2","248.1","18.1","130.8","152.5","407.7","1501.8","610.6","123.8","253.9","538.5","243.8","398.0","1615.2","641.8","603.1","64169.7","3585.1","2004.6","4416.4","1529.3","0.0","2884.3","0.0","1610.1","1128.7","307.7","2312.3","816.3","0.0","5190.9","0.0","4673.1","1902.7","2315.0","1309.7","412.3","915.1","461.1","910.4","501.3","700.1","1411.7","10601.1"
"2011 MAY","72.7","645.6","644.1","0.0","795.5","789.5","830.8","40.7","718.3","281.2","35.3","508.3","0.0","1456.6","148.1","537.4","1308.5","578.1","16.2","602.9","342.7","430.0","358.9","1075.9","1878.5","835.7","3439.3","187.1","2448.7","585.2","1692.1","50.8","2662.5","136.3","1212.3","42.7","2907.2","601.4","633.2","2687.8","2060.0","38483.6","139531.8","91.9","1183.0","324.2","1274.9","831.9","52.9","779.0","834.0","365.0","892.4","277.8","58.4","129.0","39.7","71.8","289.3","150.5","213.3","4.9","491.1","34.8","87.7","277.3","257.2","418.3","125.3","329.0","128.3","188.0","2766.1","1090.3","0.0","59.7","1545.6","2635.9","497.6","1384.4","886.8","1813.9","441.9","1372.0","147.1","213.0","249.6","313.9","1749.9","461.0","36.6","85.4","2070.2","2165.6","49.7","35.7","4235.8","51.3","1032.9","597.6","200.2","1316.3","648.9","903.4","140.1","763.3","822.8","152.5","206.5","105.2","222.1","54.0","307.8","413.0","1585.3","1647.6","3232.9","1985.7","587.9","602.3","275.8","14.4","146.7","193.1","458.5","1678.6","619.3","130.6","276.5","605.2","281.9","424.7","1602.4","706.6","629.7","65418.4","3899.7","1851.0","4439.2","1711.7","0.0","3083.0","0.0","1651.6","1174.5","308.1","2159.1","991.9","0.0","5537.9","0.0","5240.6","2137.5","2556.2","1564.8","418.7","862.6","470.9","949.6","506.3","739.8","1455.9","11184.6"
"2011 JUN","71.9","650.5","601.0","0.0","836.2","812.6","878.5","41.2","722.4","286.7","42.3","525.9","0.0","1492.7","146.3","542.0","1346.4","583.2","18.4","666.1","339.0","439.1","357.4","1267.7","2250.9","742.4","3813.8","205.0","2330.5","579.3","1932.8","53.4","3035.4","151.6","1282.3","35.2","3147.7","565.8","637.0","2877.3","2279.4","40840.8","143179.7","93.5","1197.8","353.9","1291.3","833.8","49.6","784.2","938.1","403.3","1001.2","303.0","63.1","112.7","37.7","74.5","346.3","240.6","239.4","4.0","542.4","33.7","108.6","294.7","249.1","459.0","151.6","323.6","146.0","208.6","2832.2","1132.7","0.0","62.6","1440.4","2573.1","557.5","1436.5","879.0","1910.9","481.5","1429.4","136.3","237.0","294.0","349.3","1864.2","485.6","57.0","90.2","2145.1","2312.9","54.0","36.2","4458.0","64.1","1105.2","633.3","209.4","1432.0","697.4","931.2","148.1","783.1","859.8","205.6","251.6","70.8","225.3","46.0","335.2","406.0","1705.3","1850.0","3555.3","2131.6","614.4","627.8","392.2","13.4","146.0","187.4","473.0","1675.9","665.8","151.7","294.4","619.0","281.7","419.7","2006.0","701.4","672.4","65203.9","4032.3","1965.4","4591.1","1845.3","0.0","3178.4","0.0","1743.9","1226.8","323.8","2289.2","977.0","0.0","5389.3","0.0","5695.3","2270.1","2698.8","1603.3","428.7","1094.0","492.8","1150.2","547.7","912.0","1697.9","11442.5"
"2011 JUL","55.2","645.6","555.8","0.0","798.1","763.8","833.5","45.6","700.8","243.7","35.4","520.1","0.0","1241.9","121.8","536.9","1120.1","582.5","13.7","638.5","343.2","388.0","356.9","1254.6","2283.7","785.2","3572.7","136.0","2194.0","579.7","1740.6","30.5","3256.4","105.5","1312.0","33.6","3102.8","522.2","643.2","2734.3","2560.5","37075.8","137551.5","89.2","1145.7","310.7","1234.9","786.6","41.6","745.0","864.3","521.1","937.5","254.7","73.2","119.5","40.1","75.0","322.1","113.9","229.5","6.3","484.2","33.8","99.7","421.4","251.8","441.6","115.0","326.8","136.9","191.5","2873.9","1057.5","0.0","54.6","1425.3","2482.8","502.5","1332.1","829.6","1792.7","442.6","1350.1","126.8","245.5","307.5","297.8","1873.4","424.6","62.0","88.1","2058.1","1954.1","52.4","35.7","4012.2","68.2","1026.5","583.2","200.2","1291.4","651.4","910.8","137.1","773.7","772.2","140.5","167.0","102.1","225.8","26.5","279.2","381.3","1497.0","1585.1","3082.1","1950.1","594.8","612.5","228.9","17.7","136.2","177.8","456.2","1592.6","569.2","155.2","299.3","592.4","240.7","405.5","1541.8","646.2","594.4","62357.9","3929.4","1848.5","4818.2","1951.7","0.0","3141.6","0.0","1529.0","998.4","320.0","2168.5","826.7","0.0","5320.6","0.0","4975.4","2058.1","2470.5","1831.7","412.4","786.9","491.3","848.2","400.0","754.9","1248.2","10147.2"
"2011 AUG","70.1","675.4","609.7","0.0","834.8","786.1","875.4","37.5","745.5","249.0","40.6","537.1","0.0","1392.3","136.9","580.0","1255.4","617.5","14.3","683.7","353.0","405.2","367.3","1243.6","2068.8","738.8","3565.7","136.8","2199.9","574.5","1675.9","28.3","3199.4","108.5","1259.6","33.1","3011.9","576.6","637.8","2752.4","2423.3","38006.4","137105.9","95.7","1224.2","353.6","1319.9","834.2","44.7","789.5","894.1","579.4","959.3","258.0","65.2","118.0","41.6","68.1","315.1","147.1","232.8","5.6","490.8","36.0","107.7","471.7","262.7","433.1","119.2","330.8","120.2","175.4","3254.8","1038.0","0.0","55.2","1485.2","2523.2","553.2","1497.9","944.7","1832.6","424.4","1408.2","115.9","205.5","285.1","333.1","1884.6","449.0","79.6","80.6","1555.1","1878.0","47.2","33.4","3433.1","42.6","1088.9","574.9","213.4","1280.2","617.5","931.1","132.7","798.4","786.8","136.4","170.0","58.9","225.9","33.6","329.7","388.6","1405.5","1664.2","3069.7","1871.4","606.6","623.7","266.3","17.1","135.9","174.5","482.2","1617.4","502.7","160.6","259.7","618.1","241.9","392.0","1597.9","633.9","612.3","63305.6","4059.8","2049.8","4808.5","1874.7","0.0","3069.1","0.0","1566.2","1123.9","399.7","2449.5","941.3","0.0","5598.3","0.0","4959.2","2113.0","2501.6","1731.3","388.6","819.8","480.0","887.2","579.0","778.1","1466.2","8809.0"
"2011 SEP","70.6","652.5","664.0","0.0","850.8","835.7","892.0","41.1","723.1","284.4","41.2","551.3","0.0","1495.9","138.1","567.8","1357.8","608.9","14.0","680.1","314.4","464.2","328.4","1403.2","2288.5","825.8","3811.4","200.3","2525.6","579.7","1936.2","69.9","3583.2","130.4","1395.1","35.5","3272.2","628.5","641.1","3011.5","2319.2","41853.1","151828.1","86.1","1253.1","370.3","1339.2","855.7","46.6","809.1","963.0","578.8","1042.7","254.4","79.7","133.5","42.3","74.8","303.3","214.8","235.5","5.3","489.9","37.0","115.7","463.1","273.1","436.8","124.5","347.9","126.5","187.9","3840.0","1153.0","0.0","61.4","1450.3","2603.3","579.3","1372.7","793.4","1937.5","496.4","1441.1","153.5","232.6","314.8","341.0","1918.4","494.5","82.2","90.7","2612.9","2731.3","57.4","33.3","5344.2","47.4","1144.3","599.5","210.2","1446.8","646.9","970.1","157.8","812.3","816.5","193.1","228.8","59.4","223.5","35.7","303.4","362.8","1693.4","2010.7","3704.1","1948.8","598.1","612.0","339.3","13.9","151.0","158.0","488.7","1610.1","603.3","143.7","297.2","639.7","297.9","410.9","1692.7","708.8","658.5","67690.9","4129.1","1878.0","4604.8","1798.5","0.0","3190.0","0.0","1805.3","1583.9","374.1","2252.1","917.6","0.0","5798.7","0.0","5831.3","2236.5","2722.6","1450.7","486.1","894.6","480.6","1075.8","709.8","798.1","1785.6","14545.6"
"2011 OCT","56.9","664.5","636.8","0.0","856.2","783.5","904.0","28.2","721.4","268.5","47.8","515.0","0.0","1358.2","106.0","551.8","1252.2","580.0","10.6","678.9","298.2","396.7","308.8","1269.9","2356.6","797.5","3685.2","132.8","2386.6","568.2","1819.3","30.4","3452.5","102.4","1403.8","34.7","3048.3","602.1","713.9","3122.9","1755.2","39040.0","148567.4","82.3","1198.7","354.9","1281.0","829.7","51.9","777.8","993.3","568.1","1079.4","253.9","86.1","121.6","40.1","85.1","277.8","120.3","212.9","5.6","466.8","34.5","113.0","455.1","253.9","399.4","126.5","339.0","120.0","170.7","4315.4","1262.8","0.0","50.7","949.0","2211.8","552.9","1331.4","778.5","1861.7","448.7","1413.0","120.5","220.0","289.5","342.7","1893.2","463.2","69.5","92.9","2339.9","2335.4","51.3","41.6","4675.3","23.5","1075.6","571.2","205.5","1268.2","594.7","940.2","140.2","800.0","794.1","199.4","241.8","89.3","221.7","42.4","288.6","377.9","1566.5","1647.3","3213.8","1973.0","597.6","616.5","246.8","18.9","132.3","135.4","492.6","1587.3","686.5","104.0","271.7","624.9","260.1","384.6","1652.1","644.7","658.7","70852.1","3856.5","2027.1","4587.3","1731.9","0.0","3094.7","0.0","1775.9","1289.8","389.4","2416.5","1008.9","0.0","5617.0","0.0","5328.9","2094.3","2469.2","1532.7","374.9","905.7","456.2","1000.2","605.5","746.4","1605.7","10338.1"
